ParentId, Reputation, Votes
1437261,29852,1
1437888,1183,6
1437917,398,1
1438587,184,4
1439153,725,2
1439229,413,1
1439669,444,1
1439681,187,1
1439741,431,1
1442017,468,8
1442786,10224,3
1443579,3806,1
1443625,2056,1
1444733,4264,2
1445561,435,2
1445585,2803,1
1446285,428,2
1447598,2925,7
1448250,966,9
1448409,1109,1
1448596,116168,4
1451808,903,1
1452092,3271,1
1452212,347,3
1453040,939,1
1453365,177,3
1453524,163,1
1454416,455,2
1455301,161,2
1455847,112,2
1456076,680,1
1456077,420,1
1457533,1913,1
1457633,1151,1
1458293,1403,4
1458786,1400,2
1458843,1797,1
1460139,1630,2
1460462,146,2
1460761,556,1
1461911,9295,6
1461977,359,5
1463597,776,5
1464032,18210,1
1465356,1068,1
1465525,1068,1
1467032,632,5
1467553,15068,4
1468427,565,2
1468570,2426,1
1468580,3483,1
1469144,7888,2
1469586,129,3
1470265,632,4
1471107,1467,2
1472341,2063,2
1473332,3098,1
1473835,1055,1
1474365,542,2
1474692,458,2
1476992,857,1
1477120,221,2
1477502,81,5
1478092,168,13
1479498,2716,1
1479614,1489,2
1481107,2803,9
1481140,478,1
1481421,657,2
1482430,8101,1
1482564,580,1
1483690,14504,1
1483987,620,2
1485692,2034,1
1488001,5957,2
1491811,6150,2
1492398,1453,3
1492942,643,9
1493908,1266,1
1495221,403,4
1495636,3402,7
1495702,537,1
1496092,347,2
1497970,18942,1
1498803,1084,2
1500639,496,1
1501381,503,2
1502218,620,4
1503128,8212,1
1503482,3983,1
1504644,41441,2
1504667,6035,2
1505648,732,7
1506243,462,2
1506414,933,1
1506460,1774,1
1506548,356,1
1507190,336,1
1509051,3704,3
1510903,54390,2
1511177,18301,2
1512513,1229,1
1512876,657,5
1513056,14504,1
1514381,91,1
1514548,2063,2
1514594,3198,1
1514893,499,8
1515597,246,3
1515787,434,4
1516117,385,3
1516259,7642,2
1516385,1037,9
1517033,823,4
1517411,1223,3
1517746,379,1
1517975,1151,2
1518135,16077,1
1520796,3485,2
1520986,2716,1
1521397,1229,1
1521802,1229,1
1522620,123,1
1522917,1074,3
1524349,1698,2
1524474,615,3
1525041,472,1
1525244,594,1
1525414,371,2
1525711,5084,1
1526990,1416,2
1527641,547,2
1527685,383,1
1527789,929,5
1527849,163,3
1527973,115,2
1528696,239,3
1529263,18210,1
1529951,1467,2
1531062,149,2
1531091,163,3
1531302,153,12
1534098,120,1
1534522,336,2
1534626,176,1
1534971,110,1
1536457,912,1
1536772,402,1
1537234,259,4
1537270,884,1
1537345,1680,3
1537901,8175,1
1537932,129,1
1537968,196,3
1538414,5262,2
1538500,586,1
1538621,602,4
1538625,121,3
1539386,137,1
1539869,1804,2
1540360,1765,1
1540430,1242,1
1540444,322,1
1541711,979,2
1541817,219,3
1542181,1532,1
1543338,1360,7
1543916,2195,1
1547427,1255,1
1547465,108,10
1547801,645,2
1547882,632,1
1548276,171,1
1548853,131,1
1549045,135,1
1550289,332,6
1550418,485,1
1552135,1036,3
1553068,101,1
1553752,427,1
1553917,13547,2
1554795,101,2
1555594,1139,2
1555823,4908,3
1555919,1214,2
1557180,1727,1
1558259,1037,6
1558278,3485,1
1558357,172,1
1559065,4094,1
1560425,1680,2
1563942,423,1
1564788,92,1
1565199,101,2
1565218,1273,1
1566138,1041,1
1566233,111,1
1567726,428,1
1568039,481,7
1569532,50195,3
1569609,101,1
1570367,103,1
1570581,304,10
1570951,1760,4
1571347,196,1
1571454,2832,1
1571637,10343,3
1573254,319,1
1573798,4049,3
1574188,932,1
1576329,2013,2
1576831,1848,2
1577378,111,1
1580539,54145,2
1580927,3402,1
1581344,294,3
1581505,403,4
1582145,547,6
1582673,1403,1
1582681,555,3
1583085,246,1
1583347,138,3
1583896,1151,1
1584524,1392,1
1585358,128,5
1585993,491,1
1586422,9108,3
1586888,13597,1
1587571,333,5
1587722,161,2
1588283,5616,6
1588540,23333,1
1588777,822,7
1589167,8780,1
1591341,113,2
1593839,113,1
1595424,1087,1
1595439,3801,4
1597008,531,2
1597430,304,2
1600343,823,1
1600742,35268,4
1601442,1467,1
1602436,1373,1
1603115,165,1
1603300,101,2
1603668,102203,3
1603696,8931,3
1605150,1151,3
1608175,1262,4
1608302,3001,3
1608626,167,1
1608707,6529,2
1608758,5087,1
1608996,9652,2
1609327,231,3
1609638,155,1
1609877,561,2
1610577,1680,2
1610687,347,3
1610755,2431,1
1611842,10375,1
1613390,1307,6
1613650,1380,3
1614794,1061,1
1616914,201,4
1617154,6744,2
1617750,306,1
1618098,1037,7
1618509,1420,5
1618733,3114,2
1618793,139900,1
1618975,347,2
1619403,151,1
1619827,1453,1
1620122,1041,9
1620829,9099,1
1621491,3656,1
1621532,3097,3
1622056,443,2
1622219,1037,9
1622884,1820,1
1623607,153,2
1624111,585,2
1628314,1074,5
1629230,2464,2
1631051,1467,1
1631888,617,1
1632530,736,2
1633262,1068,1
1635392,1041,1
1635813,1104,5
1635949,1307,7
1636446,566,1
1636473,1117,2
1638720,1455,1
1640886,15023,14
1641217,381,4
1641530,2104,1
1641635,3252,1
1642890,1414,1
1643174,747,3
1643799,131,4
1643892,398,1
1645769,8591,1
1646312,1266,6
1647373,742,6
1648520,741,3
1649351,531,3
1649872,8780,2
1651252,1201,4
1651271,1201,2
1653982,1641,2
1655235,10777,2
1655509,15023,3
1656587,8366,3
1656611,646,1
1657342,2296,1
1657468,2383,2
1657602,1014,2
1659494,1151,12
1659749,8677,2
1660252,1041,1
1661538,1891,1
1663729,887,2
1665101,5294,1
1665755,167,1
1666807,1392,1
1666875,743,3
1667397,4599,1
1671178,305,1
1671861,410,1
1673448,613,1
1673737,1400,1
1675101,3831,2
1675670,1380,1
1676503,3780,3
1676600,179,6
1677148,310,4
1678139,347,1
1680575,3656,7
1680934,872,4
1682667,212,2
1683326,578,3
1683647,314,6
1685546,111,2
1686666,30408,2
1686940,1496,7
1687210,44298,2
1689751,788,1
1690998,2323,1
1691458,1392,2
1692801,435,6
1693747,689,3
1693821,430,1
1694097,37014,6
1695103,363,2
1695234,347,1
1695419,490,2
1698340,1616,1
1701581,1078,1
1701900,771,2
1702371,33797,1
1702388,842,1
1703837,1303,1
1704959,171,1
1705939,90,3
1706422,21469,7
1706453,177,2
1706632,171,6
1707623,786,1
1707940,149,1
1708337,100,3
1708598,15023,6
1708691,397,1
1708694,6325,6
1709298,1266,4
1710492,632,2
1710692,836,2
1712191,3737,1
1712407,4543,5
1712741,747,3
1713820,376,2
1714568,538569,1
1714743,1620,1
1716232,2291,1
1716335,1064,1
1718804,632,3
1719128,162,2
1721459,1037,3
1721699,2768,6
1721841,630,1
1723622,445,1
1727064,138,3
1727578,3804,1
1727642,1151,4
1728423,672,1
1728563,5507,1
1728768,1037,4
1730959,490,1
1731252,231,1
1731726,105,1
1732253,501,1
1733329,2382,2
1733488,316,1
1734512,135,1
1736826,1251,4
1737500,6037,1
1737591,416,3
1740036,4417,1
1740264,2301,1
1740408,2095,4
1740416,352,3
1742885,324,1
1745123,542,1
1746586,531,3
1746617,1549,7
1746923,2431,4
1747266,759,7
1747292,786,2
1747583,12488,2
1747691,477,1
1749392,159,1
1749973,630,1
1750290,685,6
1750837,133,1
1751589,10444,1
1754174,6037,1
1755080,455,6
1755129,1467,3
1757527,539,1
1758205,2131,1
1758329,416,2
1758429,5987,2
1758969,2350,1
1759736,347,6
1760538,157,1
1762246,8299,2
1762703,10308,2
1763129,4995,5
1765815,273,1
1766649,1210,1
1767151,694,2
1770401,1032,1
1770992,226,2
1772749,808,1
1773309,3414,1
1776977,542,2
1777033,5616,2
1779966,224,1
1780611,1392,2
1781033,177,3
1781362,350,1
1782093,1166,1
1782464,231,2
1783081,1059,1
1787930,1015,2
1790289,1467,5
1792687,299,2
1792762,3080,2
1792814,429,1
1794448,1555,1
1795861,476,1
1796359,947,4
1797423,345,1
1797870,2429,3
1797964,1416,3
1798232,672,1
1799670,598,5
1801124,221,2
1801187,825,1
1801775,5987,1
1802690,2426,1
1803316,2688,1
1803544,485,4
1804474,476,2
1804913,556,1
1805072,347,5
1805445,1136,1
1806323,347,4
1806561,124,1
1806949,264,2
1807290,6037,2
1807485,309,1
1809092,979,1
1810231,1549,4
1810415,664,1
1810730,711,1
1811954,1229,2
1812193,572,2
1812890,17903,1
1812961,1270,1
1813060,102,3
1813777,398,1
1813902,278,7
1815669,135,2
1815908,92,6
1816594,18301,2
1816808,350,1
1818442,3414,1
1818546,6037,3
1819051,2221,1
1819509,855,1
1820316,1403,1
1820346,122,1
1820541,165,1
1820548,152,2
1821047,1392,8
1821346,3402,1
1821427,346,2
1822541,3381,2
1824768,125,2
1824838,176,3
1825094,742,3
1825161,1166,1
1826061,175,1
1826426,709,2
1829106,259,4
1829381,1469,3
1829389,3488,2
1830131,3445,2
1830289,160,1
1830784,257,2
1831071,264,1
1831189,6037,1
1831295,101,1
1832156,376,2
1832800,326,2
1833253,8827,2
1834488,4239,1
1834954,307,1
1835343,3485,1
1835391,179,1
1837449,955,2
1838403,1403,4
1840797,420,1
1841510,4986,1
1841650,1215,2
1842273,50649,1
1842834,1272,3
1843143,1447,2
1843656,1178,1
1845722,98,2
1848830,2291,2
1854622,92,1
1855413,140,1
1856023,3097,1
1856854,1068,1
1857080,2325,1
1857288,5830,6
1858561,1400,2
1859680,767,1
1859880,1381,1
1860419,91,1
1861387,2266,1
1861961,2925,1
1863640,599,3
1863879,1168,2
1864114,334,1
1864470,1549,4
1865298,121,3
1867467,41491,2
1867498,102203,9
1869502,320,1
1869772,1406,1
1870260,817,4
1871171,350,3
1871252,850,2
1871369,139,3
1873274,5380,4
1873291,493,2
1873701,5616,7
1875631,4438,1
1876599,150,1
1878522,706,1
1879808,430,1
1879876,108,2
1881455,216,6
1881578,1728,2
1881621,346,1
1881712,112,4
1882378,176,1
1882955,96,2
1884205,1210,1
1885097,2706,3
1885707,2588,4
1885987,35268,2
1887951,672,3
1888582,403,3
1890125,3032,2
1890270,172,2
1890593,9295,1
1894406,251,1
1894691,1151,1
1895265,14504,7
1896360,1036,3
1896788,957,1
1898407,18301,1
1899008,16359,4
1901585,747,1
1901828,370,2
1902624,779,1
1902792,927,1
1904933,100,1
1905628,111,2
1905645,630,2
1905784,1616,2
1907702,309,1
1907872,187,1
1908050,114,1
1908420,3125,3
1908741,151,2
1908868,231,1
1909311,97,1
1910738,951,2
1912422,482,4
1912929,96,2
1915880,4276,5
1916230,738,1
1916433,4610,4
1916656,5987,2
1917598,398,1
1918444,553,2
1919449,921,4
1920284,402,5
1922044,599,3
1922355,1403,2
1922421,747,1
1925621,657,1
1926454,327,2
1926641,103,4
1926760,103,7
1927667,1616,5
1928064,125,2
1928283,10567,2
1928571,7583,1
1928616,201,4
1930140,151,1
1932377,1400,1
1932986,1336,1
1933520,231,1
1933663,1220,1
1934362,2370,1
1936267,1403,2
1936436,478,1
1937179,3893,2
1937385,688,1
1939748,388,1
1940538,102203,2
1941048,2778,1
1943294,52934,1
1943882,1958,1
1944400,388,2
1946697,127,2
1946773,363,1
1951638,131,1
1952356,3344,3
1952622,152,1
1953021,99,1
1953156,789,1
1955169,3097,2
1955649,1195,1
1955880,516,1
1956931,115,1
1957866,978,2
1958700,542,1
1958960,120,2
1959560,6748,3
1959708,704,1
1960402,747,5
1961469,543,3
1961690,1274,2
1961818,347,1
1962693,350,5
1963321,5034,2
1963595,99,3
1964143,583,3
1964938,1305,2
1965588,847,1
1966154,860,2
1966792,835,2
1967336,347,6
1967542,133,2
1970102,107,1
1973006,2809,3
1974042,1064,1
1974143,503,2
1974344,383,3
1975419,1406,1
1975981,2948,1
1977800,1260,5
1978544,530,1
1979561,1390,1
1981981,146,4
1982897,18696,2
1982927,2809,1
1984003,400,1
1985071,388,1
1985973,6825,1
1986314,41491,4
1986392,1765,2
1986885,5957,1
1987326,8155,1
1987936,317,1
1987943,11642,2
1988122,860,6
1988160,17903,2
1988908,36281,6
1989365,588,1
1990138,385,3
1990219,3228,1
1990335,350,3
1991821,621,2
1991918,318,2
1992396,607,2
1993309,641,4
1993643,347,6
1994509,606,1
1995721,689,1
1996724,135,2
1997670,368,4
1997903,12836,1
1998183,494,4
1998447,111,3
1998692,487,1
1999639,5087,4
2000005,674,1
2000307,729,4
2000476,611,2
2000879,92,1
2001920,3435,4
2002453,1649,3
2003466,299,3
2003887,239,1
2004015,643,3
2004185,168,1
2005975,9799,1
2008123,131,1
2008596,259,1
2010287,11500,17
2011000,689,2
2011133,1623,2
2011439,3317,7
2012356,92,2
2014232,347,1
2014257,1149,2
2014545,156,2
2015218,747,3
2015320,706,2
2017237,911,1
2018694,96,1
2018790,172,1
2018852,918,1
2019128,476,2
2021441,1366,3
2021947,22423,3
2022218,646,6
2022267,397,1
2023237,446,2
2023328,3622,1
2024447,1195,2
2024644,347,3
2024881,21779,1
2027131,903,1
2028410,672,2
2029062,888,1
2029254,2998,2
2029267,941,1
2030124,18696,3
2030154,2182,4
2030771,530,2
2031980,136,7
2032009,1020,2
2032876,227,6
2033037,141,1
2033387,96,1
2035604,2062,2
2035612,423,1
2036068,4226,2
2036200,178,1
2036341,350,3
2036982,4774,2
2037028,1153,8
2037098,1003,1
2039025,156,2
2040233,157,1
2041200,5452,2
2041999,2628,1
2042182,4264,1
2042652,183,1
2043490,22423,1
2044565,738,8
2048294,3881,3
2048318,2980,5
2049182,3132,4
2049602,1400,2
2050144,6825,1
2053114,5511,2
2053530,126,1
2054447,689,1
2054954,152,4
2055022,1913,3
2055845,477,1
2057760,156,3
2058252,350,1
2059092,2251,2
2059861,2251,6
2059919,422,1
2060362,4029,1
2061188,171,1
2062081,18696,3
2062793,17143,2
2062908,493,7
2063655,516,3
2064033,3925,3
2064622,5395,2
2065388,3934,3
2066231,309,2
2068584,1272,4
2068884,6395,2
2069039,6171,6
2069541,301,4
2070674,22423,1
2071260,101,1
2072653,863,1
2072878,672,2
2073531,406,1
2073608,566,1
2074292,522,1
2074352,2323,1
2075454,347,2
2076454,7613,1
2078474,102203,3
2078636,85960,1
2079071,380,3
2079723,3271,2
2079919,2463,1
2080456,4269,2
2081116,132,1
2081124,95779,1
2082055,91,2
2082304,2532,1
2082415,2532,5
2083809,2221,4
2085982,550,4
2087411,1047863,2
2087778,5398,2
2088461,899,1
2089954,132,2
2092730,665,1
2093650,3272,7
2095951,430,1
2096190,530,1
2096505,336,3
2096541,105,1
2097507,2742,1
2099955,578,2
2101978,1684,3
2102437,1255,2
2102710,3687,4
2103187,796,1
2104133,118,2
2104668,457,1
2106491,136,1
2107002,704,2
2107683,516,4
2107935,3831,2
2109462,556,1
2110104,743,1
2110275,704,2
2111288,88,11
2113621,1708,2
2113670,1020,2
2114028,991,2
2114266,4264,2
2115121,718,1
2116679,979,1
2117228,1216,1
2117586,94,4
2118297,351,1
2119112,347,3
2119687,3851,2
2120332,5395,3
2120563,347,1
2123865,423,1
2123888,2221,2
2124012,37014,2
2125256,133,1
2125412,1587,2
2127043,3789,1
2128251,165,1
2128570,2259,1
2128852,309,1
2128875,1979,2
2128934,1203,6
2129162,4750,1
2129722,349,2
2130064,161,1
2131604,6488,1
2131650,130,1
2132568,137,2
2132705,154,2
2132784,607,4
2132828,530,3
2133862,530,1
2134553,1107,1
2136334,96,5
2138998,2370,2
2139015,48400,1
2139265,22423,1
2139538,1003,2
2140281,2383,1
2142527,399075,2
2142609,14308,1
2142989,6098,1
2142994,104,1
2143046,2324,2
2143115,1185,1
2143129,979,1
2144037,289,6
2146004,2473,1
2146507,88,3
2146962,455,2
2147737,25075,2
2152301,174,1
2152334,462,4
2152683,550,4
2152875,2846,1
2153650,156,4
2153990,1550,1
2154933,445,1
2155659,994,3
2156731,627,5
2157213,264,1
2158045,3985,3
2158183,2126,2
2158282,240,2
2159989,8366,1
2160860,113,2
2162636,88,1
2163084,5843,1
2163250,1196,3
2163418,363,1
2165267,201,2
2165717,1121,1
2166557,1604,7
2167340,885,1
2167896,2726,1
2169773,2464,1
2171657,3935,1
2172351,350,8
2172668,181,2
2173088,231,2
2173546,168,3
2173666,166,1
2173845,347,11
2174329,352,1
2174332,2251,1
2176927,561,1
2178448,11373,11
2178778,959,2
2183955,620,2
2186177,501,1
2186384,1403,1
2186995,530,1
2187145,518547,1
2187375,1230,1
2188089,171,2
2188173,173,1
2190032,657,7
2190202,329,11
2190463,978,2
2190816,2980,3
2190900,4070,1
2193198,2386,1
2193611,530,2
2194123,958,1
2194557,3452,1
2194632,1416,3
2195573,1555,7
2195615,16749,2
2197418,689,1
2197504,91,1
2199987,910,1
2203429,151,1
2203977,1036,4
2205596,156,2
2206371,599,3
2206477,663,3
2206802,743,2
2208682,13617,1
2209361,173,4
2210265,530,6
2210308,168,1
2210907,3982,1
2211518,1838,7
2215336,18665,2
2215958,91,2
2216106,979,2
2216245,746,2
2216643,1227,5
2216926,173,1
2218582,350,8
2221071,410,3
2222346,521,1
2222748,3718,1
2222997,845,1
2223287,3139,2
2224075,1003,2
2225836,173,3
2226878,689,2
2227488,91,1
2229337,159,2
2229997,1775,1
2230469,279,1
2231287,530,1
2231941,201,3
2232406,530,1
2232686,115,1
2233055,1730,1
2233439,516,1
2234334,2780,1
2234570,176,2
2236327,172,1
2236601,119027,3
2238194,1969,2
2238688,689,4
2238920,481,2
2238929,646,4
2239069,417,4
2239569,3854,1
2244656,913,1
2245013,748,1
2245291,350,2
2245337,2433,4
2246297,276,1
2252250,6325,3
2256274,1281,7
2256382,150,2
2256765,481,1
2257177,240,1
2257317,530,1
2257550,184,2
2258100,347,4
2258176,173,2
2258944,323,2
2259438,672,4
2259469,1713,4
2260517,1227,3
2260583,1003,1
2261202,2463,7
2261240,2684,2
2261617,93,3
2262923,173,3
2263119,251,2
2264188,1400,3
2264361,434,1
2264476,1035,5
2265936,150,1
2266812,3328,2
2267117,156,3
2267127,485,1
2267916,3402,4
2268220,93,3
2268245,161,3
2269126,1223,3
2269380,1163,4
2270324,599,1
2271509,1224,3
2271997,1976,2
2272433,1003,1
2274062,431,3
2274438,689,2
2274501,308,3
2274627,689,1
2276580,994,2
2276829,1210,2
2279859,370,3
2279965,97,1
2279979,485,3
2280137,1227,8
2280716,28279,2
2282034,1033,1
2282041,475,1
2282298,173,2
2287118,2095,5
2287903,5034,1
2288670,888,1
2289550,6037,1
2289698,170191,4
2290026,366,1
2291494,1403,4
2291558,276,5
2294071,689,5
2295782,96,1
2295832,336,1
2296654,2463,1
2296673,95779,1
2297336,1174,3
2297839,269,1
2298918,1363,10
2299361,895,3
2300197,410,5
2301911,434,1
2302239,86,1
2302310,434,1
2303463,1035,1
2303846,150,1
2304163,3877,1
2305560,96,4
2306112,1020,1
2306115,899,1
2307432,1363,1
2307511,308,1
2308460,5465,5
2308646,510,3
2308783,1630,2
2309925,1370,3
2312697,80,1
2314078,688,2
2314448,406,1
2316365,171,1
2316413,385,2
2316802,4907,2
2317410,146,1
2317638,1358,3
2318097,116,1
2319643,550,5
2319760,435,1
2319767,1370,2
2320850,501,3
2321001,1107,2
2321064,3744,3
2321210,689,3
2321412,2239,4
2321728,1159,1
2322567,79,5
2324439,269,1
2325884,371,1
2327077,871,1
2327226,1032,1
2327913,909,1
2328119,276,1
2328795,347,3
2329588,672,1
2330283,173,1
2330317,657,2
2333198,298,1
2333827,978,5
2333881,213,1
2334003,423,1
2334501,713,1
2336295,3402,5
2336463,127,2
2337351,398,3
2339486,9116,1
2339716,556,5
2340422,612,2
2340578,397,1
2341011,1281,5
2341529,677,1
2343070,3117,1
2344214,1358,3
2347134,2195,2
2347203,12881,6
2348043,6325,2
2348712,363,1
2348925,96,2
2349409,1358,1
2350023,1149,1
2350175,657,2
2351151,106,3
2351386,156,3
2352054,156,3
2352072,1403,2
2353012,419,2
2354058,9533,1
2355273,128,5
2355663,156,5
2355697,1047863,1
2355836,2646,3
2356076,838,3
2356473,5395,1
2357058,519,1
2357599,1701,1
2358193,2980,2
2358801,170191,10
2358916,1004,3
2359924,173,6
2361737,805,2
2361772,2221,3
2361982,384,1
2362015,773,1
2363124,357,2
2366094,22495,1
2367318,680,2
2367413,203,2
2368984,530,1
2369042,149,1
2369484,738,1
2369556,5034,2
2369629,126,1
2371037,92,2
2372454,2980,1
2373294,347,2
2373430,530,2
2374369,191,1
2376388,704,2
2377537,2273,1
2377718,156,2
2380788,494,1
2381575,276,1
2381797,693,3
2382096,428,5
2382709,1154,2
2383094,6748,2
2383459,874,1
2384078,347,15
2384504,3809,2
2385918,388,1
2386368,289,2
2386756,550,1
2387959,704,2
2388239,99,2
2388383,289,2
2389337,3402,3
2389613,372,6
2390684,3019,1
2391917,601,2
2392931,13547,1
2395082,747,2
2397055,530,3
2398977,10391,1
2399007,10567,1
2399019,2242,1
2399478,542,1
2399903,90,1
2400038,672,2
2400985,1003,1
2404100,173,4
2405714,3213,1
2406390,747,1
2408908,2265,1
2409136,2433,5
2409674,318,1
2411148,156,3
2411514,5395,2
2411864,970,4
2412041,96,3
2412235,2980,3
2412607,759,1
2415029,572,1
2415429,2332,1
2418286,1003,1
2418549,2646,3
2418919,747,2
2420543,1271,1
2421188,421,1
2421500,5262,1
2424099,1775,3
2424696,6037,3
2428409,5222,4
2428532,298,2
2429603,163,7
2430543,5721,2
2431633,52934,1
2431636,627,1
2432576,1061,1
2432628,173,2
2432835,4124,1
2433481,763,4
2434499,132,1
2436195,2473,2
2442838,6037,5
2443115,1403,1
2443787,347,1
2444138,836,4
2446282,1392,3
2446927,6325,3
2447127,462,5
2447894,556,1
2447935,2337,2
2448367,1974,2
2451460,989,2
2452335,4908,3
2452492,5812,1
2453557,6825,1
2455263,119,1
2455395,1036,5
2456105,484,3
2460018,148,1
2460067,1619,1
2460908,706,1
2461560,701,2
2462269,2047,3
2465006,163,4
2467091,7942,4
2468320,468,3
2468994,617,3
2470057,4170,6
2470541,440,1
2470765,123,3
2473202,3252,2
2474396,2463,1
2475015,353,1
2475362,1003,3
2476729,506,3
2478025,314,5
2479393,88,1
2483686,1020,3
2484120,347,3
2484176,454,1
2484469,2195,1
2484981,3554,2
2485501,10621,1
2486410,2463,3
2486430,20113,2
2486832,1392,2
2487121,385,2
2488464,1784,1
2488848,1491,1
2489528,5222,2
2489616,1392,3
2490485,29177,1
2490574,2463,1
2492317,368,1
2492717,4571,1
2492756,1533,4
2494973,1305,3
2495185,3212,2
2496241,1305,4
2496629,112,2
2497041,3554,4
2499290,388,3
2500401,407,2
2501568,994,1
2502197,203,4
2502353,9652,2
2502360,1403,1
2502488,1403,2
2502865,96,5
2502971,156,1
2503940,322,3
2504165,5472,4
2505422,301,2
2505426,2374,3
2506896,1087,1
2509108,304,1
2511240,747,9
2513171,514,3
2515435,1020,1
2516487,747,2
2518475,3204,5
2518721,146,2
2522148,133,1
2522598,14379,2
2522799,231,2
2523479,372,1
2524008,158738,2
2524721,1702,1
2524941,346,4
2525132,3485,2
2525747,129,1
2525772,12386,1
2526376,409,1
2526534,3997,2
2527279,3554,1
2528959,203,1
2529107,90,1
2529379,1305,2
2530929,17402,1
2531055,3554,2
2531422,385,2
2532043,994,2
2532899,385,6
2533355,978,7
2536790,2095,5
2538771,530,1
2539920,3402,4
2540005,1087,1
2540145,818,1
2540540,542,3
2541466,6004,4
2542349,278,7
2546399,2694,1
2546906,126,1
2548273,1400,1
2549269,1350,4
2550653,4659,1
2550747,6037,4
2550948,153,1
2551136,3425,1
2551636,18665,4
2552283,1353,1
2553251,605,1
2554652,1038,1
2556172,696,2
2556270,734,1
2556395,221685,1
2557434,2095,1
2559757,91,1
2560218,2694,3
2561040,2646,7
2563580,86,2
2563584,1320,2
2563961,1418,1
2564840,1305,7
2565490,49402,2
2565812,356,1
2566754,144,2
2567167,708,2
2567215,462,5
2569708,148,1
2570520,4709,1
2571173,90,1
2572992,1462,1
2573836,1532,1
2574206,3425,1
2574346,485,2
2574535,96,1
2574587,4359,1
2577397,1494,3
2577687,645,1
2579542,91,3
2581690,527,1
2581847,345,1
2582549,17648,1
2583168,2014,1
2584173,1577,2
2588558,173,1
2589509,1174,5
2591357,9679,2
2591392,1997,2
2591838,5716,3
2591974,3425,3
2594984,311,1
2595915,1230,1
2598654,523,2
2598880,1467,2
2600420,39072,4
2600633,323,2
2600907,465,1
2605898,398,3
2606872,111,1
2607063,341,3
2608295,1065,1
2609355,328,2
2610728,160,1
2610849,14504,11
2611582,382,1
2612495,28023,5
2615605,561,6
2616040,1068,2
2617423,485,1
2617704,347,6
2618891,314,3
2618921,347,3
2620589,6037,2
2620662,5452,2
2620689,434,3
2620717,113,2
2621133,4368,1
2621684,149,1
2622552,1149,1
2622658,4628,2
2624039,530,1
2624256,113,3
2624603,403,3
2625399,267974,4
2628048,1037,1
2628199,605,1
2629623,1350,6
2629939,347,1
2630359,398,4
2630418,4538,2
2632106,334,1
2632799,1799,1
2633724,523,2
2636847,1044,3
2636973,2126,2
2637955,465,1
2640247,1061,1
2641080,106,2
2641582,92,3
2641867,519,5
2643704,21469,3
2644112,110,1
2645206,200,1
2645880,35549,2
2645937,1480,2
2646480,347,4
2647019,836,3
2647241,146,1
2647473,1038,2
2648822,494,1
2650181,433,1
2651118,161,1
2651375,307,1
2652820,347,7
2655086,465,4
2656708,186,1
2658130,423,1
2659771,530,3
2661132,1305,4
2662409,1003,2
2664052,5087,1
2664288,807,1
2670071,6037,1
2670350,314,4
2676431,1323,2
2676653,5087,1
2678457,5830,4
2679061,272,2
2680119,670,3
2681845,2536,2
2682764,1348,1
2684907,1229,2
2686075,780,1
2686836,543,4
2686876,871,1
2688226,333,7
2688663,1370,1
2689777,304,2
2690270,485,2
2690304,86,1
2690698,5830,2
2691213,5774,1
2695167,1300,2
2695824,96,1
2696225,1400,1
2699563,797,1
2699740,485,1
2700120,741,1
2700175,171,13
2700911,156,2
2701553,494,2
2702162,2998,1
2702340,1820,1
2705109,101,1
2705321,5272,1
2705422,4113,1
2705781,111,1
2707784,7551,1
2707847,7551,3
2708147,3581,1
2709391,4310,1
2711952,5452,2
2712819,310,3
2714152,402,1
2714244,347,3
2717824,15023,5
2720703,251,3
2721337,902,3
2721897,747,1
2722064,1037,2
2723060,1576,1
2723408,138,3
2723774,52934,6
2723899,160,1
2723916,1036,1
2724440,52934,1
2725552,494,2
2727385,92,2
2728819,891,2
2729113,1229,1
2729318,788,1
2729476,7425,1
2730299,10992,4
2730458,621,7
2730476,3339,1
2731111,154,2
2731452,116,1
2731925,462,9
2732543,2463,3
2733430,1307,5
2734680,161,3
2737134,156,1
2739337,431,3
2740168,1901,1
2740435,541,1
2741086,2475,3
2741257,29527,2
2741986,121,3
2742596,3831,2
2743127,1676,2
2743181,2463,1
2745139,1745,1
2745972,1462,1
2746803,1003,1
2747940,2232,1
2749616,530,1
2751629,743,2
2752294,231,3
2753626,173,1
2753968,1149,1
2754090,141,2
2755312,925,2
2755609,565,1
2757881,918,3
2758589,503,12
2763938,4199,1
2764817,101,1
2765835,323,1
2767298,147,1
2767777,3463,1
2768382,1229,3
2769397,422,1
2769522,1660,6
2770493,6303,1
2774468,2295,1
2774830,3402,3
2775091,481,2
2776602,1242,2
2778377,314,6
2779634,161,5
2779859,3425,6
2780813,897,1
2783351,734,1
2783384,151,3
2786071,347,3
2787921,788,2
2789623,747,2
2789652,2630,3
2792770,347,7
2796093,672,1
2796958,353,5
2797099,6480,1
2797322,530,4
2798394,231,2
2798468,17416,1
2799666,34320,3
2800895,6037,1
2801130,100,2
2801338,408,1
2805740,2463,8
2807844,481,1
2809449,10391,3
2809597,572,1
2811174,347,5
2812789,50649,2
2813266,3398,1
2815956,1037,2
2816008,1452,2
2816194,5087,2
2817235,150,2
2817714,2789,1
2818060,3097,1
2819817,1044,1
2821815,230,2
2824649,428,2
2825377,5087,1
2826098,1533,1
2827070,3890,2
