ParentId, Reputation, Votes
1521397,110,1
1521802,110,1
1522620,92,2
1522917,93,4
1524349,85,2
1524474,85,2
1525041,117,1
1525244,99,2
1525414,81,3
1525711,118,1
1526990,114,2
1527641,96,3
1527685,103,1
1527789,96,2
1527849,103,4
1527973,75,1
1528696,78,9
1529263,96,1
1529951,77,1
1531062,85,3
1531091,96,3
1531302,111,9
1534098,85,4
1534522,76,1
1534626,77,2
1534971,99,1
1536457,96,1
1536772,121,1
1537234,99,2
1537270,121,2
1537345,106,1
1537901,101,7
1537932,104,1
1537968,116,2
1538414,113,2
1538500,114,1
1538621,86,1
1538625,101,1
1539386,83,1
1539869,107,1
1540360,96,1
1540430,100,2
1540444,86,1
1541711,93,1
1541817,81,6
1542181,93,2
1543338,116,1
1543916,93,1
1547427,85,4
1547465,103,1
1547801,99,7
1547882,99,1
1548276,94,7
1548853,79,1
1549045,92,1
1550289,108,1
1550418,79,1
1552135,92,1
1553068,82,1
1553752,79,8
1553917,79,6
1554795,99,3
1555594,92,1
1555823,83,2
1555919,103,1
1557180,84,1
1558259,79,2
1558278,107,1
1558357,75,1
1559065,85,4
1560425,116,2
1563942,99,2
1564788,88,3
1565199,100,1
1565218,103,1
1566138,85,6
1566233,81,5
1567726,97,1
1568039,90,3
1569532,99,16
1569609,81,1
1570367,76,1
1570581,96,3
1570951,83,1
1571347,79,1
1571454,76,1
1571637,78,2
1573254,97,2
1573798,107,3
1574188,85,2
1576329,91,1
1576831,91,2
1577378,85,1
1580539,96,2
1580927,88,1
1581344,121,1
1581505,88,3
1582145,85,3
1582673,96,2
1582681,99,1
1583085,121,2
1583347,108,1
1583896,84,1
1584524,96,3
1585358,93,9
1585993,78,1
1586422,80,1
1586888,92,1
1587571,91,2
1587722,93,1
1588283,88,2
1588540,77,1
1588777,121,1
1589167,93,1
1591341,99,6
1593839,86,1
1595424,107,1
1595439,90,2
1597008,79,2
1597430,103,1
1600343,116,2
1600742,81,1
1601442,103,3
1602436,86,2
1603115,95,1
1603300,97,7
1603668,99,4
1603696,96,7
1605150,110,2
1608175,107,2
1608302,100,1
1608626,79,1
1608707,106,1
1608758,107,1
1608996,103,4
1609327,103,1
1609638,121,1
1609877,96,7
1610577,88,5
1610687,85,2
1610755,100,1
1611842,86,1
1613390,79,1
1613650,85,2
1614794,93,1
1616914,88,1
1617154,121,1
1617750,99,1
1618098,79,3
1618509,85,1
1618733,99,4
1618793,86,4
1618975,122,2
1619403,104,1
1619827,106,6
1620122,118,8
1620829,92,1
1621491,113,2
1621532,103,5
1622056,86,2
1622219,98,9
1622884,76,2
1623607,79,6
1624111,111,1
1628314,99,2
1629230,85,1
1631051,108,1
1631888,86,1
1632530,107,1
1633262,91,1
1635392,118,6
1635813,103,1
1635949,118,3
1636446,116,1
1636473,103,2
1638720,79,2
1640886,79,3
1641217,107,3
1641530,88,6
1641635,107,1
1642890,96,1
1643174,99,6
1643799,90,1
1643892,85,1
1645769,123,8
1646312,116,2
1647373,79,8
1648520,93,2
1649351,117,2
1649872,121,1
1651252,84,1
1651271,108,10
1653982,88,1
1655235,85,8
1655509,108,5
1656587,79,2
1656611,124,1
1657342,77,1
1657468,80,1
1657602,100,3
1659494,90,6
1659749,88,5
1660252,92,1
1661538,76,2
1663729,77,1
1665101,88,1
1665755,116,4
1666807,92,1
1666875,92,2
1667397,106,1
1671178,91,6
1671861,88,1
1673448,92,4
1673737,99,3
1675101,118,1
1675670,99,1
1676503,86,7
1676600,97,1
1677148,86,1
1678139,78,1
1680575,106,4
1680934,77,1
1682667,79,2
1683326,103,1
1683647,90,2
1685546,76,3
1686666,103,2
1686940,76,7
1687210,122,1
1689751,118,1
1690998,78,2
1691458,84,2
1692801,91,2
1693747,93,1
1693821,93,1
1694097,105,1
1695103,97,2
1695234,109,3
1695419,78,1
1698340,82,2
1701581,118,2
1701900,113,1
1702371,83,1
1702388,93,2
1703837,90,1
1704959,75,2
1705939,88,1
1706422,89,1
1706453,76,1
1706632,92,2
1707623,116,2
1707940,99,1
1708337,97,1
1708598,82,2
1708691,96,2
1708694,82,2
1709298,91,2
1710492,98,2
1710692,88,1
1712191,99,3
1712407,95,4
1712741,80,3
1713820,95,1
1714568,93,1
1714743,114,1
1716232,79,1
1716335,86,2
1718804,86,6
1719128,101,1
1721459,92,3
1721699,76,8
1721841,76,2
1723622,92,1
1727064,88,6
1727578,79,3
1727642,88,5
1728423,76,1
1728563,92,3
1728768,99,3
1730959,87,1
1731252,92,1
1731726,95,1
1732253,83,1
1733329,92,2
1733488,101,4
1734512,113,1
1736826,88,1
1737500,99,1
1737591,99,9
1740036,108,2
1740264,115,3
1740408,77,2
1740416,121,2
1742885,93,2
1745123,103,3
1746586,92,1
1746617,111,6
1746923,77,2
1747266,85,4
1747292,78,1
1747583,103,2
1747691,116,3
1749392,113,4
1749973,101,1
1750290,92,1
1750837,75,1
1751589,83,1
1754174,101,1
1755080,98,5
1755129,76,1
1757527,110,1
1758205,99,3
1758329,99,1
1758429,115,1
1758969,115,1
1759736,92,1
1760538,119,2
1762246,103,5
1762703,92,2
1763129,121,1
1765815,76,3
1766649,86,1
1767151,75,2
1770401,78,1
1770992,103,1
1772749,116,4
1773309,79,1
1776977,103,2
1777033,108,1
1779966,107,5
1780611,92,1
1781033,92,1
1781362,88,3
1782093,105,2
1782464,103,1
1783081,103,3
1787930,79,2
1790289,79,2
1792687,75,2
1792762,113,3
1792814,106,4
1794448,96,1
1795861,94,1
1796359,76,3
1797423,76,1
1797870,89,2
1797964,88,3
1798232,103,5
1799670,113,2
1801124,88,4
1801187,120,1
1801775,120,2
1802690,79,2
1803316,82,2
1803544,113,1
1804474,116,1
1804913,114,2
1805072,88,1
1805445,108,4
1806323,85,1
1806561,91,2
1806949,96,2
1807290,120,1
1807485,123,1
1809092,93,2
1810231,110,3
1810415,78,2
1810730,89,3
1811954,101,2
1812193,110,1
1812890,76,1
1812961,102,3
1813060,75,1
1813777,91,1
1813902,75,4
1815669,94,2
1815908,86,10
1816594,101,1
1816808,88,2
1818442,76,2
1818546,103,6
1819051,76,2
1819509,76,1
1820316,92,1
1820346,92,2
1820541,88,2
1820548,106,2
1821047,92,2
1821346,77,3
1821427,122,2
1822541,121,2
1824768,103,6
1824838,76,1
1825094,82,2
1825161,103,3
1826061,99,1
1826426,101,4
1829106,75,5
1829381,96,6
1829389,99,4
1830131,100,1
1830289,117,3
1830784,110,1
1831071,86,1
1831189,88,5
1831295,76,1
1832156,113,1
1832800,96,1
1833253,96,2
1834488,76,4
1834954,103,6
1835343,86,1
1835391,93,1
1837449,100,1
1838403,83,1
1840797,100,1
1841510,113,2
1841650,85,8
1842273,83,1
1842834,86,2
1843143,97,3
1843656,101,1
1845722,87,2
1848830,77,3
1854622,88,3
1855413,99,1
1856023,112,3
1856854,83,1
1857080,86,1
1857288,76,4
1858561,86,2
1859680,86,2
1859880,108,8
1860419,76,2
1861387,106,1
1861961,83,1
1863640,79,2
1863879,108,1
1864114,97,5
1864470,111,3
1865298,111,3
1867467,99,2
1867498,82,2
1869502,96,2
1869772,75,1
1870260,84,6
1871171,86,1
1871252,98,1
1871369,113,1
1873274,79,1
1873291,96,2
1873701,78,1
1875631,106,1
1876599,121,1
1878522,106,1
1879808,95,1
1879876,92,1
1881455,92,2
1881578,76,3
1881621,78,4
1881712,103,2
1882378,87,1
1882955,86,1
1884205,92,1
1885097,86,3
1885707,120,1
1885987,83,1
1887951,97,1
1888582,88,2
1890125,101,2
1890270,106,3
1890593,86,5
1894406,92,3
1894691,106,5
1895265,76,4
1896360,86,1
1896788,94,1
1898407,99,2
1899008,86,3
1901585,81,2
1901828,117,10
1902624,81,3
1902792,92,1
1904933,92,1
1905628,86,1
1905645,107,2
1905784,76,4
1907702,96,4
1907872,91,2
1908050,97,1
1908420,81,3
1908741,91,1
1908868,103,3
1909311,86,1
1910738,91,1
1912422,112,4
1912929,83,1
1915880,106,3
1916230,76,1
1916433,121,4
1916656,115,1
1917598,75,1
1918444,79,2
1919449,88,6
1920284,103,2
1922044,116,3
1922355,86,2
1922421,100,1
1925621,105,2
1926454,101,2
1926641,99,3
1926760,81,1
1927667,96,1
1928064,106,2
1928283,123,7
1928571,79,1
1928616,111,2
1930140,90,1
1932377,96,1
1932986,102,2
1933520,103,10
1933663,91,1
1934362,86,6
1936267,86,2
1936436,96,2
1937179,79,3
1937385,86,1
1939748,121,1
1940538,79,1
1941048,86,3
1943294,79,1
1943882,86,1
1944400,86,8
1946697,96,2
1946773,91,1
1951638,101,1
1952356,123,2
1952622,103,1
1953021,80,1
1953156,92,1
1955169,121,1
1955649,97,1
1955880,112,2
1956931,107,1
1957866,92,2
1958700,120,1
1958960,96,4
1959560,116,2
1959708,99,1
1960402,88,5
1961469,99,3
1961690,88,8
1961818,88,2
1962693,88,3
1963321,99,1
1963595,91,2
1964143,89,1
1964938,111,2
1965588,86,3
1966154,96,5
1966792,94,1
1967336,120,2
1967542,96,4
1970102,96,5
1973006,106,5
1974042,86,1
1974143,76,1
1974344,86,1
1975419,75,1
1975981,114,1
1977800,115,1
1978544,109,1
1979561,97,1
1981981,106,2
1982897,99,3
1982927,81,2
1984003,115,2
1985071,97,1
1985973,123,1
1986314,81,1
1986392,113,1
1986885,106,1
1987326,86,5
1987936,106,1
1987943,115,1
1988122,92,1
1988160,96,1
1988908,101,2
1989365,115,2
1990138,97,3
1990219,97,2
1990335,91,1
1991821,86,1
1991918,92,4
1992396,86,3
1993309,85,8
1993643,92,3
1994509,86,2
1995721,86,1
1996724,75,3
1997670,91,1
1997903,101,1
1998183,97,3
1998447,103,4
1998692,96,2
1999639,87,1
2000005,86,1
2000307,115,5
2000476,121,3
2000879,81,2
2001920,92,1
2002453,87,2
2003466,115,1
2003887,115,2
2004015,115,3
2004185,86,3
2005975,99,1
2008123,96,1
2008596,79,4
2010287,115,3
2011000,91,5
2011133,96,5
2011439,111,2
2012356,86,1
2014232,91,2
2014257,114,2
2014545,86,1
2015218,106,2
2015320,86,1
2017237,91,2
2018694,76,1
2018790,96,2
2018852,103,1
2019128,88,2
2021441,79,5
2021947,86,2
2022218,122,6
2022267,102,1
2023237,86,4
2023328,99,9
2024447,121,1
2024644,95,1
2024881,95,4
2027131,86,1
2028410,81,2
2029062,86,1
2029254,81,2
2029267,106,1
2030124,83,1
2030154,96,8
2030771,96,2
2031980,107,1
2032009,117,3
2032876,109,8
2033037,96,6
2033387,86,1
2035604,88,3
2035612,106,2
2036068,123,1
2036200,89,2
2036341,86,1
2036982,86,1
2037028,81,2
2037098,96,1
2039025,96,4
2040233,103,1
2041200,117,2
2041999,92,1
2042182,82,6
2042652,97,1
2043490,86,3
2044565,89,4
2048294,97,1
2048318,121,4
2049182,88,1
2049602,83,3
2050144,99,2
2053114,113,2
2053530,107,2
2054447,88,1
2054954,88,2
2055022,87,5
2055845,103,3
2057760,96,3
2058252,89,1
2059092,92,1
2059861,92,3
2059919,92,1
2060362,121,1
2061188,92,3
2062081,108,3
2062793,86,3
2062908,89,2
2063655,76,10
2064033,81,3
2064622,88,3
2065388,101,2
2066231,123,2
2068584,76,1
2068884,107,2
2069039,115,6
2069541,110,2
2070674,92,1
2071260,99,1
2072653,107,2
2072878,90,1
2073531,86,2
2073608,87,1
2074292,99,1
2074352,81,1
2075454,92,6
2076454,101,3
2078474,81,2
2078636,88,3
2079071,115,2
2079723,86,1
2079919,123,1
2080456,87,2
2081116,85,2
2081124,85,1
2082055,86,2
2082304,103,3
2082415,96,1
2083809,106,1
2085982,119,1
2087411,106,3
2087778,92,1
2088461,87,1
2089954,92,5
2092730,101,2
2093650,77,1
2095951,95,1
2096190,96,2
2096505,92,2
2096541,103,1
2097507,83,4
2099955,89,1
2101978,123,1
2102437,101,1
2102710,81,1
2103187,108,1
2104133,91,1
2104668,75,1
2106491,91,1
2107002,83,1
2107683,76,4
2107935,76,1
2109462,91,1
2110104,92,1
2110275,90,2
2111288,76,1
2113621,113,1
2113670,101,4
2114028,116,2
2114266,81,1
2115121,86,2
2116679,76,1
2117228,76,2
2117586,81,2
2118297,103,1
2119112,116,4
2119687,110,3
2120332,116,6
2120563,116,2
2123865,99,1
2123888,120,1
2124012,86,3
2125256,86,1
2125412,86,4
2127043,92,3
2128251,88,3
2128570,112,1
2128852,105,1
2128875,103,4
2128934,108,2
2129162,91,7
2129722,107,1
2130064,88,2
2131604,81,1
2131650,86,1
2132568,83,2
2132705,117,1
2132784,95,2
2132828,106,4
2133862,86,1
2134553,91,4
2136334,84,1
2138998,92,4
2139015,95,1
2139265,96,2
2139538,86,1
2140281,81,1
2142527,76,3
2142609,122,1
2142989,108,1
2142994,77,4
2143046,87,1
2143115,83,2
2143129,121,1
2144037,95,1
2146004,123,1
2146507,86,4
2146962,86,2
2147737,97,3
2152301,116,4
2152334,102,5
2152683,124,1
2152875,88,1
2153650,96,1
2153990,121,1
2154933,94,1
2155659,103,6
2156731,120,5
2157213,75,3
2158045,101,2
2158183,86,2
2158282,99,3
2159989,111,1
2160860,76,3
2162636,76,1
2163084,100,1
2163250,86,2
2163418,98,1
2165267,99,1
2165717,88,1
2166557,113,1
2167340,86,1
2167896,96,2
2169773,103,2
2171657,99,1
2172351,86,1
2172668,97,4
2173088,115,1
2173546,91,4
2173666,93,1
2173845,81,2
2174329,93,1
2174332,82,1
2176927,113,1
2178448,96,5
2178778,93,1
2183955,103,1
2186177,81,2
2186384,108,1
2186995,93,1
2187145,113,1
2187375,101,1
2188089,116,3
2188173,86,1
2190032,88,7
2190202,96,2
2190463,82,1
2190816,91,1
2190900,78,1
2193198,86,2
2193611,121,2
2194123,99,1
2194557,115,3
2194632,101,1
2195573,124,5
2195615,101,1
2197418,96,5
2197504,84,5
2199987,77,1
2203429,101,1
2203977,108,3
2205596,91,3
2206371,112,2
2206477,101,2
2206802,92,1
2208682,92,4
2209361,92,1
2210265,121,1
2210308,111,1
2210907,103,3
2211518,101,1
2215336,86,1
2215958,85,1
2216106,93,1
2216245,90,2
2216643,117,1
2216926,99,1
2218582,92,2
2221071,81,1
2222346,82,1
2222748,86,1
2222997,96,2
2223287,78,7
2224075,81,4
2225836,95,2
2226878,91,3
2227488,81,2
2229337,86,1
2229997,94,1
2230469,106,2
2231287,116,1
2231941,115,1
2232406,86,1
2232686,96,2
2233055,81,5
2233439,83,2
2234334,121,1
2234570,121,1
2236327,96,1
2236601,96,14
2238194,96,4
2238688,97,2
2238920,99,4
2238929,103,3
2239069,106,4
2239569,100,3
2244656,78,1
2245013,92,1
2245291,86,1
2245337,101,1
2246297,92,6
2252250,103,1
2256274,77,4
2256382,112,2
2256765,106,1
2257177,92,1
2257317,86,1
2257550,86,1
2258100,116,2
2258176,77,2
2258944,86,2
2259438,106,1
2259469,98,2
2260517,90,1
2260583,92,7
2261202,81,1
2261240,76,1
2261617,76,5
2262923,84,1
2263119,84,2
2264188,84,1
2264361,84,2
2264476,103,6
2265936,121,1
2266812,77,3
2267117,94,2
2267127,91,2
2267916,115,1
2268220,91,2
2268245,97,1
2269126,103,4
2269380,103,2
2270324,117,1
2271509,121,3
2271997,106,1
2272433,92,1
2274062,123,1
2274438,92,3
2274501,95,5
2274627,92,4
2276580,106,3
2276829,86,2
2279859,97,4
2279965,86,3
2279979,97,3
2280137,117,5
2280716,89,13
2282034,118,1
2282041,86,9
2282298,97,1
2287118,101,1
2287903,86,7
2288670,84,1
2289550,80,3
2289698,81,2
2290026,117,1
2291494,97,4
2291558,86,3
2294071,88,6
2295782,86,1
2295832,103,2
2296654,92,1
2296673,87,1
2297336,87,1
2297839,100,3
2298918,96,1
2299361,96,1
2300197,88,26
2301911,97,1
2302239,79,3
2302310,86,2
2303463,81,4
2303846,88,1
2304163,101,2
2305560,76,10
2306112,96,1
2306115,90,1
2307432,97,8
2307511,96,2
2308460,123,10
2308646,111,7
2308783,88,2
2309925,96,2
2312697,76,1
2314078,103,2
2314448,111,4
2316365,121,1
2316413,96,3
2316802,97,1
2317410,118,3
2317638,84,1
2318097,99,1
2319643,123,3
2319760,76,1
2319767,96,1
2320850,100,5
2321001,114,1
2321064,96,1
2321210,99,5
2321412,123,2
2321728,90,1
2322567,75,2
2324439,100,2
2325884,96,1
2327077,121,1
2327226,81,3
2327913,88,1
2328119,95,2
2328795,95,1
2329588,83,1
2330283,99,1
2330317,112,1
2333198,106,1
2333827,81,2
2333881,117,1
2334003,82,3
2334501,115,1
2336295,81,7
2336463,97,3
2337351,99,2
2339486,77,5
2339716,90,2
2340422,87,1
2340578,103,3
2341011,90,2
2341529,99,2
2343070,93,2
2344214,81,6
2347134,86,1
2347203,121,4
2348043,96,1
2348712,96,1
2348925,86,2
2349409,86,3
2350023,122,1
2350175,93,3
2351151,105,3
2351386,96,1
2352054,96,1
2352072,90,1
2353012,106,3
2354058,103,2
2355273,81,3
2355663,96,2
2355697,106,1
2355836,101,1
2356076,99,3
2356473,106,3
2357058,86,1
2357599,121,1
2358193,83,3
2358801,81,4
2358916,123,4
2359924,81,3
2361737,89,1
2361772,76,3
2361982,89,1
2362015,106,6
2363124,99,1
2366094,104,1
2367318,100,1
2367413,75,8
2368984,96,1
2369042,106,1
2369484,101,1
2369556,93,3
2369629,112,1
2371037,89,3
2372454,86,2
2373294,123,2
2373430,117,2
2374369,82,1
2376388,108,2
2377537,92,1
2377718,97,3
2380788,86,2
2381575,103,1
2381797,92,2
2382096,97,2
2382709,93,2
2383094,93,2
2383459,76,2
2384078,76,19
2384504,81,1
2385918,97,1
2386368,76,1
2386756,124,1
2387959,86,4
2388239,83,3
2388383,116,1
2389337,95,4
2389613,95,10
2390684,78,1
2391917,81,1
2392931,92,3
2395082,91,1
2397055,118,3
2398977,91,3
2399007,91,2
2399019,82,2
2399478,88,1
2399903,86,1
2400038,103,1
2400985,86,1
2404100,86,3
2405714,92,1
2406390,107,1
2408908,96,4
2409136,76,1
2409674,103,1
2411148,91,2
2411514,85,5
2411864,90,4
2412041,76,1
2412235,106,1
2412607,108,2
2415029,95,1
2415429,103,1
2418286,101,1
2418549,86,1
2418919,93,3
2420543,100,1
2421188,100,2
2421500,100,2
2424099,94,2
2424696,100,3
2428409,88,3
2428532,91,3
2429603,123,1
2430543,79,2
2431633,90,1
2431636,86,2
2432576,96,3
2432628,90,2
2432835,86,1
2433481,83,2
2434499,111,4
2436195,88,2
2442838,111,9
2443115,116,1
2443787,115,2
2444138,86,1
2446282,106,1
2446927,90,2
2447127,82,2
2447894,105,1
2447935,99,2
2448367,92,4
2451460,107,1
2452335,97,1
2452492,101,1
2453557,93,2
2455263,81,2
2455395,86,3
2456105,91,1
2460018,81,2
2460067,105,5
2460908,106,4
2461560,106,2
2462269,81,1
2465006,87,1
2467091,123,3
2468320,118,3
2468994,79,1
2470057,123,4
2470541,96,1
2470765,82,2
2473202,80,1
2474396,121,2
2475015,120,1
2475362,123,1
2476729,101,1
2478025,123,2
2479393,80,1
2483686,91,3
2484120,86,2
2484176,97,2
2484469,86,1
2484981,86,2
2485501,99,1
2486410,81,4
2486430,114,1
2486832,81,1
2487121,86,2
2488464,99,2
2488848,97,2
2489528,88,2
2489616,99,1
2490485,101,1
2490574,97,1
2492317,88,1
2492717,101,1
2492756,96,1
2494973,123,2
2495185,99,2
2496241,123,2
2496629,89,3
2497041,99,4
2499290,86,3
2500401,85,2
2501568,86,3
2502197,123,1
2502353,119,4
2502360,92,1
2502488,96,6
2502865,86,3
2502971,96,7
2503940,81,2
2504165,108,2
2505422,112,1
2505426,117,1
2506896,91,1
2509108,99,1
2511240,97,3
2513171,91,1
2515435,92,3
2516487,86,1
2518475,121,3
2518721,111,2
2522148,103,4
2522598,76,1
2522799,76,2
2523479,86,2
2524008,97,1
2524721,85,1
2524941,92,4
2525132,99,2
2525747,93,1
2525772,111,1
2526376,99,1
2526534,111,2
2527279,96,1
2528959,123,5
2529107,86,1
2529379,115,1
2530929,86,4
2531055,96,1
2531422,86,2
2532043,92,2
2532899,96,2
2533355,113,2
2536790,92,1
2538771,101,1
2539920,85,1
2540005,85,1
2540145,101,1
2540540,111,2
2541466,90,1
2542349,123,1
2546399,105,1
2546906,96,4
2548273,119,1
2549269,75,7
2550653,93,3
2550747,81,1
2550948,83,1
2551136,76,7
2551636,86,4
2552283,106,3
2553251,101,1
2554652,96,1
2556172,101,1
2556270,106,2
2556395,106,2
2557434,95,3
2559757,86,2
2560218,119,5
2561040,86,3
2563580,75,3
2563584,106,1
2563961,117,2
2564840,123,3
2565490,117,1
2565812,106,4
2566754,77,4
2567167,90,1
2567215,82,2
2569708,75,2
2570520,89,1
2571173,86,2
2572992,77,1
2573836,109,2
2574206,96,5
2574346,106,1
2574535,86,1
2574587,106,1
2577397,76,1
2577687,107,1
2579542,86,2
2581690,88,1
2581847,92,3
2582549,108,2
2583168,106,2
2584173,77,1
2588558,99,1
2589509,95,7
2591357,122,2
2591392,81,3
2591838,96,3
2591974,96,3
2594984,86,1
2595915,86,2
2598654,92,2
2598880,103,2
2600420,92,1
2600633,86,1
2600907,121,3
2605898,92,3
2606872,106,5
2607063,91,1
2608295,85,1
2609355,82,2
2610728,76,1
2610849,87,1
2611582,106,3
2612495,81,1
2615605,76,4
2616040,94,3
2617423,120,2
2617704,117,3
2618891,123,3
2618921,116,3
2620589,90,2
2620662,76,1
2620689,101,1
2620717,103,1
2621133,82,2
2621684,92,2
2622552,92,4
2622658,92,3
2624039,96,6
2624256,106,2
2624603,86,2
2625399,80,2
2628048,106,3
2628199,93,2
2629623,92,1
2629939,99,2
2630359,101,1
2630418,92,13
2632106,106,1
2632799,100,1
2633724,92,1
2636847,91,4
2636973,106,6
2637955,93,3
2640247,113,1
2641080,78,2
2641582,80,1
2641867,80,2
2643704,101,10
2644112,76,2
2645206,82,1
2645880,89,5
2645937,113,3
2646480,122,1
2647019,86,1
2647241,91,1
2647473,92,1
2648822,92,1
2650181,79,2
2651118,86,1
2651375,76,2
2652820,122,1
2655086,79,3
2656708,76,2
2658130,92,2
2659771,114,2
2661132,123,1
2662409,92,2
2664052,99,1
2664288,96,2
2670071,89,2
2670350,123,18
2676431,103,2
2676653,88,2
2678457,80,1
2679061,92,3
2680119,92,1
2681845,92,1
2682764,99,1
2684907,88,1
2686075,76,1
2686836,86,1
2686876,92,1
2688226,95,1
2688663,121,2
2689777,86,1
2690270,86,2
2690304,80,1
2690698,76,3
2691213,81,1
2695167,106,5
2695824,85,2
2696225,88,1
2699563,121,2
2699740,96,1
2700120,92,2
2700175,123,5
2700911,86,1
2701553,111,1
2702162,81,2
2702340,111,3
2705109,96,7
2705321,78,1
2705422,114,1
2705781,96,1
2707784,103,1
2707847,96,2
2708147,96,4
2709391,81,1
2711952,116,3
2712819,92,1
2714152,95,1
2714244,116,8
2717824,79,1
2720703,81,2
2721337,123,3
2721897,80,3
2722064,80,1
2723060,101,2
2723408,90,1
2723774,107,4
2723899,96,4
2723916,119,1
2724440,107,1
2725552,88,1
2727385,86,1
2728819,92,4
2729113,107,1
2729318,85,1
2729476,92,1
2730299,101,1
2730458,117,3
2730476,86,1
2731111,116,1
2731452,92,3
2731925,82,3
2732543,99,1
2733430,101,1
2734680,121,1
2737134,92,1
2739337,107,8
2740168,83,2
2740435,116,3
2741086,95,2
2741257,75,2
2741986,81,2
2742596,89,1
2743127,107,3
2743181,88,4
2745139,101,1
2745972,90,1
2746803,92,3
2747940,119,3
2749616,96,3
2751629,88,2
2752294,121,1
2753626,99,2
2753968,78,1
2754090,82,1
2755312,115,3
2755609,96,1
2757881,99,2
2758589,96,3
2763938,93,1
2764817,99,1
2765835,91,2
2767298,111,6
2767777,77,4
2768382,76,1
2769397,108,1
2769522,108,1
2770493,121,1
2774468,86,2
2774830,80,5
2775091,85,1
2776602,76,2
2778377,123,11
2779634,118,1
2779859,122,1
2780813,113,1
2783351,79,1
2783384,110,3
2786071,76,4
2787921,106,1
2789623,86,1
2789652,121,1
2792770,109,2
2796093,78,1
2796958,96,4
2797099,86,1
2797322,86,8
2798394,109,1
2798468,90,1
2799666,112,1
2800895,101,1
2801130,91,1
2801338,76,1
2805740,86,2
2807844,85,2
2809449,101,1
2809597,76,1
2811174,90,4
2812789,119,1
2813266,86,2
2815956,80,1
2816008,100,4
2816194,101,1
2817235,112,3
2817714,88,2
2818060,103,1
2819817,107,1
2821815,86,5
2824649,85,2
2825377,91,1
2826098,86,1
2827070,83,1
2827799,107,3
2828340,76,1
2828429,119,6
2828633,123,2
2829147,123,6
2833954,91,1
2835269,86,1
2836343,76,3
2837639,119,1
2840470,96,3
2844126,85,2
2844915,90,2
2845570,82,1
2846872,116,8
2846939,116,1
2848094,82,2
2848507,116,2
2850062,78,1
2850435,86,1
2850443,101,1
2852768,93,2
2854003,84,2
2854836,90,4
2855751,78,2
2856398,92,2
2856451,86,2
2856463,86,1
2856669,92,4
2858873,81,2
2859538,76,1
2859835,119,1
2859947,92,1
2861008,120,3
2861120,107,2
2861470,119,2
2861862,91,2
2862708,101,1
2864436,106,5
2867287,81,1
2867306,86,1
2868552,77,4
2869585,119,2
2870130,81,3
2870409,88,5
2871028,123,9
2871931,100,1
2873500,106,1
2873668,106,2
2873685,99,1
2874325,75,1
2874405,101,4
2874704,111,1
2875394,82,2
2877327,111,2
2881365,86,1
2881929,97,3
2886030,90,1
2888904,106,1
2889349,90,1
2889389,119,2
2889710,118,1
2890699,111,1
2891589,92,1
2891979,87,1
2893764,85,1
2896517,87,1
2898523,95,1
2898590,90,7
2900057,84,1
2902688,76,3
2902859,121,2
2903459,76,3
2903530,90,2
2904622,120,2
2908347,83,4
2910008,86,1
2911094,76,2
2912048,91,2
2913354,87,1
2913759,123,1
2914049,76,1
2914088,106,1
2915112,84,1
2916373,81,5
2916931,75,2
2923078,119,2
2923987,81,2
2925093,121,5
2928456,92,6
2928752,121,1
2929291,92,4
2929532,92,2
2930110,80,4
2931406,117,1
2931884,118,2
2932761,119,1
2933530,96,2
2934263,115,8
2935220,118,5
2935250,92,2
2936352,86,2
2937577,81,6
2938380,106,1
2938604,80,3
2938828,118,1
2939138,88,5
2940305,106,1
2940450,106,3
2943352,89,6
2943804,92,2
2944050,80,1
2944671,95,6
2945410,99,1
2945742,97,1
2946427,106,6
2946539,86,2
2948697,101,1
2950387,96,1
2953724,90,1
2955249,101,3
2956618,75,1
2956882,76,1
2956934,89,4
2959664,103,5
2962155,78,1
2965300,76,2
2965910,76,1
2966320,101,3
2966769,76,1
2966895,98,7
2967209,101,2
2968610,106,1
2969691,123,1
2971417,82,2
2973151,118,4
2978847,77,5
2980221,99,1
2981439,89,1
2981635,106,1
2984178,90,3
2984844,90,2
2984911,86,3
2985569,86,1
2987331,81,3
2988754,86,1
2988998,106,3
2991867,120,1
2997993,119,3
2998014,101,2
2998628,90,5
3001298,96,1
3002236,119,2
3002504,120,1
3005662,90,3
3007341,86,2
3009358,91,2
3010231,95,3
3011012,84,1
3011094,114,1
3019321,81,2
3019951,111,1
3022571,115,2
3022880,76,5
3023238,106,1
3023348,86,2
3024218,80,3
3024943,76,4
3025388,105,1
3025525,80,1
3025530,119,3
3025820,81,1
3026744,86,2
3027605,87,6
3028806,99,6
3034014,104,4
3034050,92,1
3036085,107,2
3037732,83,1
3038023,119,1
3038715,99,1
3038806,116,2
3040785,109,3
3041534,88,6
3041699,99,1
3043651,76,1
3045949,111,3
3048569,76,1
3048684,91,1
3049276,81,1
3052688,119,3
3053216,83,1
3055905,96,1
3056423,97,3
3057034,111,1
3059377,81,2
3063347,81,3
3064171,86,1
3066590,77,1
3067729,101,7
3067786,115,6
3068251,106,3
3068555,101,5
3071691,122,1
3072076,90,1
3078181,87,5
3078388,115,15
3080844,90,1
3081079,119,6
3082836,76,1
3084249,113,3
3085526,103,2
3086093,111,2
3086141,96,1
3087248,121,1
3087968,96,3
